gene_id,gene_name,NCBI_Entrez_id,ICGC_0492,ICGC_0491,ICGC_0459,ICGC_0443,ICGC_0498,ICGC_0500,ICGC_0497,ICGC_0501,ICGC_0452,ICGC_0447,ICGC_0441,ICGC_0440,ICGC_0437,ICGC_0438,ICGC_0435,ICGC_0436,ICGC_0434,ICGC_0432,ICGC_0428,ICGC_0425,ICGC_0427
ENSG00000201643,SNORA14A,677801,5,3,12,5,8,8,10,0,1,12,8,13,22,9,8,14,31,16,21,6,28
ENSG00000201648,RNU4-91P,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201649,Y_RNA,NA,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201659,RNU12-2P,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1,0,0
ENSG00000201665,RN7SKP6,NA,1,0,58,0,0,0,0,0,0,0,0,5,0,7,5,10,1,3,1,2,1
ENSG00000201684,RN7SKP239,NA,0,2,5,2,2,1,0,2,1,0,2,55,13,39,25,77,17,24,27,27,2
ENSG00000201699,RNU1-59P,NA,0,2,4,0,0,1,0,0,2,8,15,1,3,1,2,1,1,2,4,2,0
ENSG00000201715,RN7SKP133,NA,0,1,13,0,1,0,0,0,0,1,0,63,0,74,58,130,0,48,0,33,0
ENSG00000201750,NA,NA,697,61,222,0,185,189,5,0,141,515,221,6853,3816,532,0,626,346,140,0,51,1049
ENSG00000201758,RN7SKP55,NA,4,0,193,0,2,2,0,0,0,1,2,20,3,27,20,47,2,13,0,20,3
ENSG00000201761,RNU6-336P,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000201772,SNORA5C,677796,2,3,10,2,7,9,3,4,4,17,15,4,71,23,24,17,49,10,18,8,27
ENSG00000201782,RN7SKP226,NA,1,0,2,1,1,3,0,1,3,4,3,2,3,3,3,9,1,2,3,0,2
ENSG00000201793,RN7SKP9,NA,5,9,370,2,10,2,5,7,4,35,22,129,32,164,151,239,24,104,17,84,23
ENSG00000201794,RN7SKP130,NA,3,2,91,0,0,3,1,0,0,2,3,5,2,6,9,18,0,6,2,3,2
ENSG00000201808,NA,NA,8275,3276,6306,6842,7197,10854,8030,8516,3332,16342,8581,12427,27366,29160,27179,19925,13924,8785,13245,13234,18529
ENSG00000201816,SNORA73,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
ENSG00000201821,RNU4-9P,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201875,RN7SKP178,NA,15,5,31,2,50,13,29,12,1,13,48,11,2,9,8,19,13,4,6,5,18
ENSG00000201896,RN7SKP153,NA,1,0,15,0,1,0,0,0,0,1,0,8,1,3,1,8,0,4,4,3,3
ENSG00000201898,SNORA72,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201901,RN7SKP48,NA,126,23,152,27,76,96,91,74,13,153,147,136,83,126,138,249,140,88,117,162,178
ENSG00000201902,NA,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000201910,RNU1-140P,NA,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3,2,2,2,0,4,0
ENSG00000201912,RN7SKP189,NA,2,0,73,0,0,2,5,2,0,5,4,26,1,57,23,67,3,25,3,15,6
ENSG00000201922,RNU1-43P,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201944,SNORA72,NA,0,0,2,0,0,1,0,0,3,2,0,0,4,0,1,0,0,1,4,1,0
ENSG00000201967,RN7SKP22,NA,3,0,26,0,1,0,0,0,2,6,6,33,7,43,24,56,2,23,5,20,2
ENSG00000201976,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,0,24,27,9,0,4,0,30,0
ENSG00000201998,SNORA23,677808,1374,732,1769,959,800,1968,1425,1787,1088,2522,868,2598,8239,1332,3884,2865,4647,1963,2072,1477,3741
ENSG00000202058,RN7SKP80,NA,209,56,330,58,144,200,153,153,43,315,346,343,360,381,257,595,192,198,324,172,314
ENSG00000202064,RNVU1-11,NA,2,0,93,2,0,1,0,0,1,2,1,12,4,27,36,15,1,20,2,27,1
ENSG00000202071,Y_RNA,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
ENSG00000202077,RNU1-60P,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000202103,RNU4-12P,NA,0,0,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1
ENSG00000202125,RNU1-100P,NA,0,1,1,1,0,1,0,1,3,4,0,0,7,0,0,0,11,0,1,3,0
ENSG00000202141,Y_RNA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000202189,SNORA30,NA,0,1,0,0,1,2,0,0,0,1,0,0,2,0,2,0,3,0,2,0,0
ENSG00000202198,RN7SK,125050,1325982,355472,1798482,489644,939573,1349184,1158375,997911,226832,1914835,2471882,1891212,1626269,2028168,1748479,3465892,1291197,1246787,1809690,1392631,2539298
ENSG00000202199,RNU1-115P,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
ENSG00000202215,RNU1-51P,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0
ENSG00000202217,RN7SKP47,NA,3,0,0,0,1,2,0,0,0,1,2,5,0,6,1,4,0,3,1,1,0
ENSG00000202222,Y_RNA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ENSG00000202229,RNU6-1138P,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202241,RN7SKP186,NA,1,0,31,0,0,0,0,1,0,4,0,5,2,9,9,10,0,5,2,3,1
ENSG00000202255,Y_RNA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000202260,RN7SKP69,NA,9,0,38,1,0,4,7,10,1,8,7,32,13,24,26,49,6,14,5,14,8
ENSG00000202343,SNORA2,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202344,RN7SKP208,NA,7,1,3,0,1,1,0,1,1,5,3,2,9,8,3,2,2,3,7,4,4
ENSG00000202347,RNU1-16P,NA,2,0,0,1,0,2,0,0,0,1,0,4,2,2,2,1,1,2,1,2,1
ENSG00000202351,RN7SKP204,NA,2,0,11,1,0,4,1,2,1,2,2,7,1,9,15,20,0,5,2,5,4
ENSG00000202358,RNU6-652P,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000202360,RN7SKP249,NA,26,8,22,9,12,9,10,7,4,22,27,30,43,31,17,52,20,16,19,21,20
ENSG00000202363,SNORA62,NA,0,2,5,0,0,0,0,1,4,0,0,0,0,0,8,6,15,4,0,0,5
ENSG00000202364,NA,NA,843756,111283,300904,175621,360185,347463,286951,209162,117060,319451,592817,252609,810666,880338,552680,914876,430949,249058,334000,113566,461391
ENSG00000202374,SNORA62,NA,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000202392,RN7SKP292,NA,1,4,0,1,0,9,0,0,1,6,1,0,9,3,0,0,12,1,2,5,1
ENSG00000202395,RN7SKP1,NA,3,0,559,1,1,3,0,4,1,10,10,43,7,39,42,50,5,21,6,20,6
ENSG00000202406,RN7SKP187,NA,225,77,618,37,183,179,213,169,12,166,254,209,53,212,165,326,98,109,126,123,210
ENSG00000202415,RN7SKP269,NA,0,1,25,5,3,2,1,5,0,23,2,16,15,19,25,52,5,12,13,10,10
ENSG00000202473,RN7SKP81,NA,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0
ENSG00000202496,RNVU1-20,101954268,0,2,0,0,0,3,0,2,1,1,0,0,2,0,1,0,4,0,2,2,0
ENSG00000202512,RN7SKP230,NA,2,0,82,0,1,5,0,2,0,2,3,8,0,3,1,7,0,0,4,3,5
ENSG00000202515,VTRNA1-3,56662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000202538,RNU4-2,26834,30005,10837,20391,5827,10461,22032,10545,14913,14433,33449,13512,20604,155404,31896,52836,26441,37660,38175,72439,48084,57036
ENSG00000203257,AL691479.1,NA,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,2
ENSG00000203258,RP11-47J17.2,NA,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0
ENSG00000203260,AL356475.1,NA,9,29,28,9,14,50,2,13,38,71,3,15,210,16,18,17,84,13,151,59,3
ENSG00000203262,RP5-961K14.2,NA,8,7,25,3,1,18,1,3,9,26,1,8,82,3,3,7,27,5,65,28,5
ENSG00000203266,RP11-560A15.3,NA,8,22,7,2,7,37,3,2,13,53,4,5,120,10,4,8,56,6,95,28,7
ENSG00000203268,AL445199.1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000203276,AL353898.2,NA,55,79,88,19,45,152,20,30,115,222,18,32,647,57,42,40,280,56,494,199,23
ENSG00000203279,RP11-498P14.5,NA,5,9,13,22,5,40,11,10,21,18,45,6,62,24,6,14,51,14,52,18,27
ENSG00000203280,CTA-221G9.11,100128531,20,29,21,18,15,76,5,16,40,94,24,8,180,41,20,16,104,18,143,101,25
ENSG00000203281,AL590489.1,NA,2,0,0,0,0,4,0,0,1,1,0,0,3,0,1,1,0,0,2,0,0
ENSG00000203284,AL591516.1,NA,0,4,3,2,1,12,1,0,5,6,0,1,44,2,1,2,16,3,27,5,2
ENSG00000203285,AL591516.2,NA,1,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,8,1,0
ENSG00000203286,AL365202.1,NA,2,9,15,4,2,12,0,4,20,33,4,6,122,6,4,8,71,5,83,39,7
ENSG00000203288,RP11-98D18.9,101927929,81,59,50,40,88,119,90,32,69,164,266,60,443,79,60,104,204,69,341,139,107
ENSG00000203301,AL590822.1,NA,28,49,30,11,25,83,17,24,44,90,24,31,260,26,34,30,124,27,239,94,40
ENSG00000203306,AP001007.1,NA,72,98,102,55,64,208,62,92,52,199,37,55,207,68,86,260,379,62,214,90,60
ENSG00000203307,RP11-375H19.2,NA,0,9,9,2,2,10,0,5,13,24,4,2,67,3,2,5,27,5,38,14,0
ENSG00000203321,RP11-197P3.4,101927380,2,1,2,0,0,0,1,0,1,2,0,0,2,0,0,0,2,0,5,0,0
ENSG00000203325,RP11-277A4.4,NA,41,60,42,10,22,64,8,15,50,95,20,34,320,25,27,26,132,37,319,147,18
ENSG00000203326,ZNF525,NA,1241,292,892,863,1228,1522,1653,1272,258,1552,1859,1680,2445,2934,1815,3188,1122,1898,1503,853,1712
ENSG00000203327,AC012358.7,NA,39,31,28,12,40,92,4,21,16,162,6,25,148,35,17,10,52,18,69,100,14
ENSG00000203334,AP003027.1,NA,0,0,2,1,1,1,2,0,0,0,1,0,3,0,1,1,0,0,2,0,0
ENSG00000203335,AC006019.3,101930187;101929998,13,2,7,8,3,19,1,16,4,24,2,9,32,2,8,14,24,5,14,11,0
ENSG00000203341,NA,NA,12,9,10,0,3,19,0,1,24,17,0,0,174,3,2,3,20,1,93,21,0
ENSG00000203343,AC009107.1,NA,0,2,0,1,1,1,2,1,0,4,11,1,3,1,0,0,6,6,7,3,8
ENSG00000203344,AC018696.2,NA,0,1,2,1,0,0,0,1,1,4,0,0,12,0,0,0,2,1,14,1,0
ENSG00000203356,RP11-296A18.3,NA,28,41,22,4,10,52,9,23,53,67,17,11,230,21,12,23,81,19,171,87,17
ENSG00000203362,RP3-337H4.8,NA,2,0,6,1,0,2,1,0,2,3,0,0,16,2,1,0,11,0,16,10,0
ENSG00000203363,AC012454.4,NA,5,10,19,2,1,13,1,1,19,23,3,0,114,8,9,9,40,12,132,22,1
ENSG00000203364,RP11-370F5.4,NA,2,6,2,2,0,5,0,4,5,11,0,1,38,2,1,1,15,1,33,6,3
ENSG00000203372,RP11-101E5.1,NA,2,5,1,1,3,17,3,2,0,8,0,0,18,0,2,2,12,3,15,9,2
ENSG00000203377,AC131568.1,NA,1,2,1,1,0,2,0,0,0,0,0,0,5,0,0,0,2,0,4,3,0
ENSG00000203384,AL591516.3,NA,0,1,3,0,0,9,0,0,4,6,0,1,35,2,2,2,13,0,17,7,2
ENSG00000203386,AC009499.1,NA,0,7,10,2,1,13,2,6,11,19,8,1,53,1,4,4,28,7,57,22,0
ENSG00000203387,AC074019.2,NA,5,14,17,1,0,40,2,2,25,38,2,3,99,5,3,9,55,2,81,21,1
ENSG00000203392,AC105020.1,NA,5,12,14,1,8,28,4,5,16,31,5,4,65,3,14,6,30,4,67,18,3
ENSG00000203394,RP5-930J4.4,NA,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0,0
ENSG00000203395,AC015969.3,101927723,3,9,6,2,6,16,2,4,10,18,1,1,88,5,5,2,30,5,40,24,3
ENSG00000203396,RP11-217O12.1,NA,1,1,3,1,0,1,0,0,0,4,0,2,0,1,0,0,12,0,3,1,2
ENSG00000203397,RP13-36G14.3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
ENSG00000203400,AP001187.1,NA,22,24,13,15,6,33,2,6,27,47,3,8,173,8,10,9,70,10,143,35,1
ENSG00000203401,AC009061.1,NA,17,20,4,4,10,10,0,6,13,33,3,0,0,11,0,9,47,19,0,58,9
ENSG00000203402,RP11-571E6.3,NA,30,45,60,10,21,81,5,12,45,78,6,7,376,23,13,33,133,22,182,78,4
ENSG00000203403,AC020907.2,NA,8,7,13,0,4,10,0,7,6,19,1,1,0,0,2,4,19,2,30,11,4
ENSG00000203411,AC090519.2,NA,2,2,4,0,1,10,0,1,6,13,0,0,49,3,3,3,28,1,41,23,6
ENSG00000203413,ACTBP6,NA,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ENSG00000203414,BTBD7P1,NA,44,58,32,12,8,111,7,17,70,125,8,23,362,22,29,32,182,28,329,103,9
ENSG00000203415,AC016734.1,NA,14,15,24,5,5,47,2,1,23,42,5,5,163,11,15,6,56,7,116,40,1
ENSG00000203416,FAM32B,NA,9,17,10,3,6,32,4,2,24,33,6,2,72,11,8,9,41,8,58,34,2
ENSG00000203417,NA,NA,1,3,11,0,0,14,0,0,1,5,0,2,10,1,0,4,11,2,6,5,0
ENSG00000203418,AC131571.1,NA,10,10,3,6,5,14,3,0,13,19,7,7,68,3,2,6,39,9,42,29,2
ENSG00000203434,RP11-163F15.1,NA,8,6,17,3,3,28,5,7,20,47,2,6,75,7,3,10,65,4,81,27,1
ENSG00000203435,AC104600.1,NA,132,113,119,31,41,205,34,43,187,273,36,31,1063,64,68,76,398,93,864,339,33
ENSG00000203436,AC109925.1,NA,3,1,2,0,0,1,0,0,3,3,0,1,8,1,1,0,6,1,14,3,1
ENSG00000203437,RP11-820K3.3,NA,15,12,10,4,6,31,4,3,26,51,7,5,117,10,8,10,69,9,114,40,12
ENSG00000203438,AL512625.1,NA,1,0,0,0,1,2,0,0,1,3,0,2,0,0,0,4,2,0,6,2,0
ENSG00000203441,LINC00449,NA,15,24,13,9,10,28,4,11,26,39,7,5,153,20,10,10,57,15,131,52,14
ENSG00000203442,AC008555.1,NA,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,4,1,0
ENSG00000203443,AC092964.1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203446,AC004988.1,101928716,6,20,14,4,6,35,4,5,16,31,2,5,115,11,7,27,55,5,85,32,4
ENSG00000203457,AC068896.1,NA,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,3,1,0
ENSG00000203465,AC061975.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000203469,RP5-1113E3.3,NA,3,8,2,3,3,6,0,2,7,22,0,4,44,0,4,2,24,9,24,16,0
ENSG00000203471,AL359697.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000203472,RP11-77K12.4,NA,7,20,26,5,7,26,1,7,16,47,4,6,126,11,6,6,78,4,107,42,8
ENSG00000203473,AC105036.1,NA,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0
ENSG00000203478,AC061975.4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
ENSG00000203480,AC061975.6,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
ENSG00000203483,AC100852.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
ENSG00000203484,AC100852.2,NA,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000203485,INF2,64423,996,764,237,135,1039,2058,627,1514,318,2419,223,424,1262,800,600,1285,433,678,1142,577,224
ENSG00000203489,HMGB1P39,NA,3,9,24,3,2,15,1,6,14,23,3,0,88,8,1,10,45,10,91,13,5
ENSG00000203492,OR2N1P,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
ENSG00000203496,RP11-291L22.4,NA,0,0,5,0,0,2,0,0,0,11,0,0,3,0,0,1,0,2,4,3,0
ENSG00000203497,PDCD4-AS1,NA,13,6,30,7,9,30,10,48,7,26,53,22,16,25,6,30,40,9,16,11,143
ENSG00000203499,FAM83H-AS1,100128338,224,83,93,214,153,348,64,129,86,471,361,158,995,245,274,153,426,184,476,256,68
ENSG00000203504,AC131571.2,NA,83,121,97,21,48,200,7,18,211,263,12,29,606,55,37,51,205,41,921,261,9
ENSG00000203505,AC003079.1,NA,6,23,12,5,2,12,1,4,7,32,2,2,112,4,2,6,43,3,62,27,0
ENSG00000203506,RBMS3-AS2,NA,5,17,9,5,1,28,3,1,18,27,0,4,86,6,10,7,60,7,73,34,2
ENSG00000203507,AC103801.1,NA,2,14,34,12,15,78,24,19,16,89,6,22,86,3,0,32,143,17,106,46,11
ENSG00000203511,AL353662.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
ENSG00000203512,AL353662.2,NA,7,8,5,3,5,12,2,3,7,24,4,3,82,4,4,4,28,7,51,19,1
ENSG00000203513,AL353662.3,NA,3,13,5,1,1,16,0,0,8,10,3,0,72,0,1,1,22,1,52,14,1
ENSG00000203518,AL023807.1,NA,11,27,9,7,2,26,3,2,19,45,3,4,123,8,5,9,44,13,125,36,2
ENSG00000203527,Z99756.1,101927447,24,20,22,11,14,36,1,15,41,77,3,11,239,7,13,17,85,19,164,48,3
ENSG00000203531,AC016712.1,NA,10,10,12,8,8,31,2,5,20,37,4,3,138,12,9,10,58,16,108,32,6
ENSG00000203542,AL353671.1,NA,0,9,1,0,2,5,0,0,5,4,0,0,17,0,1,0,16,4,17,6,0
ENSG00000203543,AL353671.2,NA,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,3,2,0
ENSG00000203546,RP11-176H8.1,NA,111,57,73,71,46,138,77,111,85,171,162,75,532,134,62,238,265,103,456,118,109
ENSG00000203547,AL135901.1,NA,1,1,0,0,0,9,0,1,5,6,0,0,14,0,1,1,10,0,7,4,0
ENSG00000203562,AC004771.1,NA,0,1,1,5,1,3,0,1,1,0,3,0,5,0,1,1,0,3,8,3,0
ENSG00000203563,AC138951.1,NA,38,59,41,16,6,89,1,8,31,74,9,12,159,21,11,18,154,15,92,54,6
ENSG00000203564,NA,NA,0,9,9,0,1,10,0,1,4,10,0,0,61,2,2,3,28,3,30,9,1
ENSG00000203565,RP13-259N13.2,NA,3,7,3,1,3,10,2,0,17,19,4,1,61,2,6,9,19,5,39,24,0
ENSG00000203572,AC090519.3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ENSG00000203573,AC090519.4,NA,12,25,9,6,1,31,0,1,19,38,4,4,140,7,7,13,112,15,94,43,6
ENSG00000203574,AC090519.5,NA,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,1,2,1,0
ENSG00000203575,AC090519.6,NA,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,2,3,0
ENSG00000203576,AC090519.7,NA,3,2,1,0,0,1,0,0,2,2,1,0,11,1,0,0,5,1,15,4,0
ENSG00000203578,AC073940.1,NA,2,1,2,0,2,4,1,2,2,7,0,0,47,2,0,1,27,3,18,15,0
ENSG00000203581,OR1F2P,26184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000203585,RP11-542B15.1,100507175,13,22,14,4,10,40,5,39,33,46,1,9,135,12,34,36,43,23,90,38,4
ENSG00000203588,IGBP1-AS1,NA,4,9,4,2,2,8,0,1,10,20,4,1,71,5,3,2,33,1,32,20,0
ENSG00000203589,RP5-886K2.1,NA,33,71,106,18,15,123,8,7,82,123,9,12,709,27,21,33,282,34,332,204,12
ENSG00000203593,RP5-1096D14.6,NA,9,13,11,3,4,29,0,5,11,22,3,1,93,9,6,7,33,7,52,37,5
ENSG00000203594,AC116351.1,NA,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
ENSG00000203601,LINC00970,101978719;101930564,36,84,41,14,7,104,9,14,54,148,13,8,303,23,17,37,197,34,284,126,17
ENSG00000203602,AL137059.1,NA,3,4,1,0,2,5,0,1,1,14,0,6,5,1,2,5,8,3,5,4,1
ENSG00000203605,RP11-335E6.2,NA,3,7,11,1,2,20,1,0,11,19,2,1,121,4,2,2,39,6,56,27,2
ENSG00000203606,AC004832.1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000203614,AL512652.1,NA,0,2,0,2,0,8,0,1,1,6,2,0,16,4,1,5,2,4,8,4,0
ENSG00000203616,RHOT1P2,NA,1,1,0,0,2,10,0,0,3,2,0,0,16,0,0,0,0,0,0,9,0
ENSG00000203618,GP1BB,2812,100,265,93,56,38,628,0,31,45,113,170,106,440,50,49,124,306,34,522,199,106
ENSG00000203620,RP11-84A19.2,NA,7,8,3,5,3,23,3,3,3,20,0,0,38,2,3,10,28,4,24,16,0
ENSG00000203630,AL136531.1,NA,2,7,6,2,1,2,1,0,7,0,3,1,10,1,8,3,3,3,17,7,0
ENSG00000203632,AC007690.1,NA,0,9,11,2,5,11,4,10,15,17,31,6,11,10,14,27,16,5,6,1,10
ENSG00000203635,AC144450.2,101927137,36,94,72,42,18,176,21,20,104,203,7,25,797,33,42,69,249,57,480,248,21
ENSG00000203643,AC012456.3,101929752,0,2,5,0,0,1,0,0,3,1,0,0,26,0,0,2,5,0,7,11,0
ENSG00000203644,AC083799.1,NA,89,25,82,17,97,148,37,60,31,95,85,132,194,118,52,124,52,49,61,101,85
ENSG00000203645,LINC00501,100820709,15,23,20,6,12,60,1,8,35,66,7,10,194,13,16,14,103,13,223,58,2
ENSG00000203647,AC106827.1,NA,6,7,14,1,7,9,2,0,3,29,6,1,18,1,4,1,7,5,13,1,1
ENSG00000203648,AC007618.3,NA,14,8,8,0,9,4,0,5,9,28,0,4,37,5,0,3,15,1,17,13,0
ENSG00000203650,RP4-562J12.2,101928287,63,100,47,21,11,146,12,24,98,236,8,54,410,38,24,67,261,49,442,176,32
ENSG00000203652,AC099048.1,NA,2,11,4,0,1,0,0,1,5,2,0,1,7,1,0,12,23,8,1,2,0
ENSG00000203659,AL353671.3,NA,15,2,6,1,3,4,1,0,2,7,3,7,6,10,6,10,5,14,23,3,7
ENSG00000203663,OR2L2,26246,4,0,0,0,2,0,6,7,0,6,2,4,1,8,5,13,39,0,1,5,0
ENSG00000203666,EFCAB2,84288,535,482,423,188,525,509,305,327,152,1696,483,606,1233,721,214,276,751,170,1135,732,459
ENSG00000203667,COX20,116228,793,253,504,442,925,806,815,916,173,1049,827,1995,755,1801,1160,1061,401,626,662,543,1390
ENSG00000203668,CHML,1122,328,428,101,35,285,1044,512,2248,112,660,184,225,378,952,1016,1652,323,484,442,517,466
ENSG00000203684,IBA57-AS1,574432,3,2,6,1,0,1,1,4,0,4,3,1,2,1,2,2,0,3,0,2,2
ENSG00000203685,C1orf95,375057,24,54,24,3,11,22,15,38,15,39,50,10,11,18,8,18,286,2,40,4,8
ENSG00000203688,RP11-351J23.1,NA,0,0,0,0,0,6,0,26,1,1,0,0,0,0,0,3,0,0,0,2,0
ENSG00000203690,TCP10,6953,1,0,0,2,0,3,0,3,0,3,0,3,0,0,1,3,2,3,3,0,0
ENSG00000203691,AC092811.1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0
ENSG00000203697,CAPN8,388743,4,7,12,126,18,63,36,365,30,19,424,12,10,121,471,42,111,16,27,11,184
ENSG00000203705,TATDN3,128387,966,224,549,469,1813,1195,853,719,260,1282,1726,1572,2164,3114,454,1740,664,753,1535,870,2058
ENSG00000203706,SERTAD4-AS1,574036,14,24,25,33,52,37,34,49,11,11,12,227,21,35,78,56,16,9,44,8,182
ENSG00000203709,C1orf132,407025;407026,515,767,528,213,546,795,183,305,171,2674,317,686,2361,431,243,313,840,247,1006,701,189
ENSG00000203710,CR1,1378,86,106,59,17,24,102,57,176,70,76,65,177,229,58,284,228,172,81,70,34,157
ENSG00000203711,C6orf99,100130967,3,3,6,0,0,4,8,7,0,4,9,10,6,10,0,19,3,8,1,1,10
ENSG00000203721,LINC00862,554279,4,1,1,0,0,3,0,0,0,6,0,2,9,4,3,0,4,1,22,9,3
ENSG00000203722,RAET1G,353091,4,4,2,2,4,2,1,4,0,3,2,0,7,3,8,10,1,2,2,2,1
ENSG00000203724,C1orf53,388722,37,2,14,4,26,22,9,10,7,27,91,97,25,76,12,76,3,24,18,18,90
ENSG00000203727,SAMD5,389432,2151,287,2002,2905,432,3525,2102,285,359,977,1989,137,1880,1745,823,2430,519,312,1850,2690,1253
ENSG00000203729,LINC00272,388719,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0
ENSG00000203730,TEDDM1,127670,3,1,1,1,1,0,0,0,9,7,0,0,43,2,1,1,13,1,24,23,0
ENSG00000203733,GJE1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203734,ECT2L,345930,3,1,7,6,1,9,7,3,2,6,6,4,16,2,5,15,10,3,14,6,7
ENSG00000203737,GPR52,9293,26,24,34,9,37,77,5,9,17,80,4,17,84,14,17,22,47,8,103,33,1
ENSG00000203739,RP11-296O14.3,101928673,48,33,55,13,26,145,14,30,20,91,38,73,123,49,14,32,166,19,67,26,41
ENSG00000203740,METTL11B,149281,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203747,FCGR3A,2214,143,145,221,42,51,330,905,1619,73,162,149,381,135,196,1118,5405,209,287,158,252,313
ENSG00000203756,TMEM244,253582,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
ENSG00000203757,OR6K3,391114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203760,CENPW,387103,28,8,70,5,27,9,44,55,4,6,40,40,45,31,41,80,10,32,33,8,74
ENSG00000203761,MSTO2P,NA,81,63,48,11,43,158,54,80,43,180,113,64,206,83,95,77,127,24,433,50,40
